id,window_text,label
w593,"2026-04-06T12:04:01+00:00 RO-MARTINA-2 65726175 746840be 726d50f1 173aa5f0
2026-04-06T12:04:01+00:00 RO-MARTINA-2 c236bed3 
2026-04-06T12:04:01+00:00 RO-MARTINA-2 -------------------- 
2026-04-06T12:04:01+00:00 RO-MARTINA-2 packet process: service request
2026-04-06T12:04:01+00:00 RO-MARTINA-2 authorization service requested
2026-04-06T12:04:01+00:00 RO-MARTINA-2 packet create: service accept
2026-04-06T12:04:01+00:00 RO-MARTINA-2 ----- sending ----- #4
2026-04-06T12:04:01+00:00 RO-MARTINA-2 => size:36 [0x24]
2026-04-06T12:04:01+00:00 RO-MARTINA-2 00000020 0e060000 000c7373 682d7573
2026-04-06T12:04:01+00:00 RO-MARTINA-2 65726175 7468c696 69600a4d 698c5518",NORMAL
w594,"2026-04-06T12:04:01+00:00 RO-MARTINA-2 7e4e23fb 
2026-04-06T12:04:01+00:00 RO-MARTINA-2 -------------------- 
2026-04-06T12:04:01+00:00 RO-MARTINA-2 ----- recieved ----- #4
2026-04-06T12:04:01+00:00 RO-MARTINA-2 => size:68 [0x44]
2026-04-06T12:04:01+00:00 RO-MARTINA-2 00000040 09320000 00067562 756e7475
2026-04-06T12:04:01+00:00 RO-MARTINA-2 0000000e 7373682d 636f6e6e 65637469
2026-04-06T12:04:01+00:00 RO-MARTINA-2 6f6e0000 00087061 7373776f 72640000
2026-04-06T12:04:01+00:00 RO-MARTINA-2 00000851 77313233 34353605 cf324535
2026-04-06T12:04:01+00:00 RO-MARTINA-2 1ae85ba1 
2026-04-06T12:04:01+00:00 RO-MARTINA-2 -------------------- ",NORMAL
w595,"2026-04-06T12:04:01+00:00 RO-MARTINA-2 packet process: userauth request
2026-04-06T12:04:01+00:00 RO-MARTINA-2 auth req: ubuntu ssh-connection password
2026-04-06T12:04:01+00:00 RO-MARTINA-2 login failure for user ubuntu from 152.32.135.217 via ssh
2026-04-06T12:04:01+00:00 RO-MARTINA-2 next auth methods: password
2026-04-06T12:04:01+00:00 RO-MARTINA-2 packet create: userauth failure
2026-04-06T12:04:01+00:00 RO-MARTINA-2 ----- sending ----- #5
2026-04-06T12:04:01+00:00 RO-MARTINA-2 => size:36 [0x24]
2026-04-06T12:04:01+00:00 RO-MARTINA-2 00000020 11330000 00087061 7373776f
2026-04-06T12:04:01+00:00 RO-MARTINA-2 726400d1 905bfb34 bf8d5da6 09a418df
2026-04-06T12:04:01+00:00 RO-MARTINA-2 b4ed3ae0 ",NORMAL
w596,"2026-04-06T12:04:01+00:00 RO-MARTINA-2 -------------------- 
2026-04-06T12:04:01+00:00 RO-MARTINA-2 ----- recieved ----- #5
2026-04-06T12:04:01+00:00 RO-MARTINA-2 => size:36 [0x24]
2026-04-06T12:04:01+00:00 RO-MARTINA-2 00000020 0b010000 000b0000 00074279
2026-04-06T12:04:01+00:00 RO-MARTINA-2 65204279 65000000 00e4d312 9652724d
2026-04-06T12:04:01+00:00 RO-MARTINA-2 19658b90 
2026-04-06T12:04:01+00:00 RO-MARTINA-2 -------------------- 
2026-04-06T12:04:01+00:00 RO-MARTINA-2 packet process: disconnect
2026-04-06T12:04:01+00:00 RO-MARTINA-2 peer disconnected : 11 Bye Bye
2026-04-06T12:04:01+00:00 RO-MARTINA-2 transport state: 4 --> 0",ANOMALOUS
w597,"2026-04-06T12:04:01+00:00 RO-MARTINA-2 closing connection: <peer disconnected> ::ffff:152.32.135.217:59222 (4)
2026-04-06T12:04:01+00:00 RO-MARTINA-2 stats roas 0 roa 0 nodes4 0 nodes6 0
2026-04-06T12:04:01+00:00 RO-MARTINA-2 route/calc/publish 
2026-04-06T12:04:01+00:00 RO-MARTINA-2 wipe stats roas 0 roa 0 nodes4 0 nodes6 0
2026-04-06T12:04:07+00:00 RO-MARTINA-2 stats roas 0 roa 0 nodes4 0 nodes6 0
2026-04-06T12:04:07+00:00 RO-MARTINA-2 route/calc/publish 
2026-04-06T12:04:07+00:00 RO-MARTINA-2 wipe stats roas 0 roa 0 nodes4 0 nodes6 0
2026-04-06T12:04:10+00:00 RO-MARTINA-2 auth timeout
2026-04-06T12:04:10+00:00 RO-MARTINA-2 packet create: disconnect
2026-04-06T12:04:10+00:00 RO-MARTINA-2 ----- sending ----- #1",ANOMALOUS
w598,"2026-04-06T12:04:10+00:00 RO-MARTINA-2 => size:40 [0x28]
2026-04-06T12:04:10+00:00 RO-MARTINA-2 00000024 0a010000 000b0000 000c6175
2026-04-06T12:04:10+00:00 RO-MARTINA-2 74682074 696d656f 75740000 0000d9a8
2026-04-06T12:04:10+00:00 RO-MARTINA-2 fd560a00 ad6c28d4
2026-04-06T12:04:10+00:00 RO-MARTINA-2 -------------------- 
2026-04-06T12:04:10+00:00 RO-MARTINA-2 transport state: 3 --> 0
2026-04-06T12:04:10+00:00 RO-MARTINA-2 closing connection: <auth timeout> ::ffff:14.103.114.234:45398 (5)
2026-04-06T12:04:11+00:00 RO-MARTINA-2 new connection: 152.32.174.67:44922 (4)
2026-04-06T12:04:11+00:00 RO-MARTINA-2 transport state: 1 --> 2
2026-04-06T12:04:11+00:00 RO-MARTINA-2 sending string",ANOMALOUS
w599,"2026-04-06T12:04:11+00:00 RO-MARTINA-2 SSH-2.0-ROSSSH? 
2026-04-06T12:04:11+00:00 RO-MARTINA-2  
2026-04-06T12:04:11+00:00 RO-MARTINA-2 client version: SSH-2.0-libssh_0.11.1
2026-04-06T12:04:11+00:00 RO-MARTINA-2 transport state: 2 --> 3
2026-04-06T12:04:11+00:00 RO-MARTINA-2 packet create: kex init
2026-04-06T12:04:11+00:00 RO-MARTINA-2 ----- sending ----- #0
2026-04-06T12:04:11+00:00 RO-MARTINA-2 => size:600 [0x258]
2026-04-06T12:04:11+00:00 RO-MARTINA-2 00000254 0814cde2 7663db7a e0d58251
2026-04-06T12:04:11+00:00 RO-MARTINA-2 7737fc71 f4980000 009b6375 72766532
2026-04-06T12:04:11+00:00 RO-MARTINA-2 35353139 2d736861 3235362c 64696666",NORMAL
w600,"2026-04-06T12:04:11+00:00 RO-MARTINA-2 69652d68 656c6c6d 616e2d67 726f7570
2026-04-06T12:04:11+00:00 RO-MARTINA-2 2d657863 68616e67 652d7368 61323536
2026-04-06T12:04:11+00:00 RO-MARTINA-2 2c646966 6669652d 68656c6c 6d616e2d
2026-04-06T12:04:11+00:00 RO-MARTINA-2 67726f75 702d6578 6368616e 67652d73
2026-04-06T12:04:11+00:00 RO-MARTINA-2 6861312c 64696666 69652d68 656c6c6d
2026-04-06T12:04:11+00:00 RO-MARTINA-2 616e2d67 726f7570 31342d73 6861312c
2026-04-06T12:04:11+00:00 RO-MARTINA-2 64696666 69652d68 656c6c6d 616e2d67
2026-04-06T12:04:11+00:00 RO-MARTINA-2 726f7570 312d7368 61312c65 78742d69
2026-04-06T12:04:11+00:00 RO-MARTINA-2 6e666f2d 73000000 14727361 2d736861
2026-04-06T12:04:11+00:00 RO-MARTINA-2 322d3235 362c7373 682d7273 61000000",NORMAL
w601,"2026-04-06T12:04:11+00:00 RO-MARTINA-2 7d616573 3132382d 6374722c 61657331
2026-04-06T12:04:11+00:00 RO-MARTINA-2 39322d63 74722c61 65733235 362d6374
2026-04-06T12:04:11+00:00 RO-MARTINA-2 722c6165 73313238 2d67636d 406f7065
2026-04-06T12:04:11+00:00 RO-MARTINA-2  
2026-04-06T12:04:11+00:00 RO-MARTINA-2 6e737368 2e636f6d 2c616573 3235362d
2026-04-06T12:04:11+00:00 RO-MARTINA-2 67636d40 6f70656e 7373682e 636f6d2c
2026-04-06T12:04:11+00:00 RO-MARTINA-2 61657331 32382d63 62632c61 65733139
2026-04-06T12:04:11+00:00 RO-MARTINA-2 322d6362 632c6165 73323536 2d636263
2026-04-06T12:04:11+00:00 RO-MARTINA-2 2c336465 732d6362 632c6e6f 6e650000
2026-04-06T12:04:11+00:00 RO-MARTINA-2 007d6165 73313238 2d637472 2c616573",NORMAL
w602,"2026-04-06T12:04:11+00:00 RO-MARTINA-2 3139322d 6374722c 61657332 35362d63
2026-04-06T12:04:11+00:00 RO-MARTINA-2 74722c61 65733132 382d6763 6d406f70
2026-04-06T12:04:11+00:00 RO-MARTINA-2 656e7373 682e636f 6d2c6165 73323536
2026-04-06T12:04:11+00:00 RO-MARTINA-2 2d67636d 406f7065 6e737368 2e636f6d
2026-04-06T12:04:11+00:00 RO-MARTINA-2 2c616573 3132382d 6362632c 61657331
2026-04-06T12:04:11+00:00 RO-MARTINA-2 39322d63 62632c61 65733235 362d6362
2026-04-06T12:04:11+00:00 RO-MARTINA-2 632c3364 65732d63 62632c6e 6f6e6500
2026-04-06T12:04:11+00:00 RO-MARTINA-2 00002e68 6d61632d 73686132 2d323536
2026-04-06T12:04:11+00:00 RO-MARTINA-2 2c686d61 632d7368 61322d35 31322c68
2026-04-06T12:04:11+00:00 RO-MARTINA-2 6d61632d 73686131 2c686d61 632d6d64",NORMAL
w603,"2026-04-06T12:04:11+00:00 RO-MARTINA-2  
2026-04-06T12:04:11+00:00 RO-MARTINA-2 35000000 2e686d61 632d7368 61322d32
2026-04-06T12:04:11+00:00 RO-MARTINA-2 35362c68 6d61632d 73686132 2d353132
2026-04-06T12:04:11+00:00 RO-MARTINA-2 2c686d61 632d7368 61312c68 6d61632d
2026-04-06T12:04:11+00:00 RO-MARTINA-2 6d643500 0000046e 6f6e6500 0000046e
2026-04-06T12:04:11+00:00 RO-MARTINA-2 6f6e6500 00000000 00000000 00000000
2026-04-06T12:04:11+00:00 RO-MARTINA-2 aaa7ef0f 974c2ab5
2026-04-06T12:04:11+00:00 RO-MARTINA-2 -------------------- 
2026-04-06T12:04:11+00:00 RO-MARTINA-2 ----- recieved ----- #0
2026-04-06T12:04:11+00:00 RO-MARTINA-2 => size:936 [0x3a8]",NORMAL
w604,"2026-04-06T12:04:11+00:00 RO-MARTINA-2 000003a4 0814ae80 733b44b8 f8e7f1ce
2026-04-06T12:04:11+00:00 RO-MARTINA-2 a14e93f2 eb200000 010e6375 72766532
2026-04-06T12:04:11+00:00 RO-MARTINA-2 35353139 2d736861 3235362c 63757276
2026-04-06T12:04:11+00:00 RO-MARTINA-2 65323535 31392d73 68613235 36406c69
2026-04-06T12:04:11+00:00 RO-MARTINA-2 62737368 2e6f7267 2c656364 682d7368
2026-04-06T12:04:11+00:00 RO-MARTINA-2 61322d6e 69737470 3235362c 65636468
2026-04-06T12:04:11+00:00 RO-MARTINA-2 2d736861 322d6e69 73747033 38342c65
2026-04-06T12:04:11+00:00 RO-MARTINA-2 6364682d 73686132 2d6e6973 74703532
2026-04-06T12:04:11+00:00 RO-MARTINA-2 312c6469 66666965 2d68656c 6c6d616e
2026-04-06T12:04:11+00:00 RO-MARTINA-2 2d67726f 75703138 2d736861 3531322c",NORMAL
w605,"2026-04-06T12:04:11+00:00 RO-MARTINA-2 64696666 69652d68 656c6c6d 616e2d67
2026-04-06T12:04:11+00:00 RO-MARTINA-2 726f7570 31362d73 68613531 322c6469
2026-04-06T12:04:11+00:00 RO-MARTINA-2 66666965 2d68656c 6c6d616e 2d67726f
2026-04-06T12:04:11+00:00 RO-MARTINA-2 75702d65 78636861 6e67652d 73686132
2026-04-06T12:04:11+00:00 RO-MARTINA-2 35362c64 69666669 652d6865 6c6c6d61
2026-04-06T12:04:11+00:00 RO-MARTINA-2 6e2d6772 6f757031 342d7368 61323536
2026-04-06T12:04:11+00:00 RO-MARTINA-2  
2026-04-06T12:04:11+00:00 RO-MARTINA-2 2c657874 2d696e66 6f2d632c 6b65782d
2026-04-06T12:04:11+00:00 RO-MARTINA-2 73747269 63742d63 2d763030 406f7065
2026-04-06T12:04:11+00:00 RO-MARTINA-2 6e737368 2e636f6d 0000009f 7373682d",NORMAL
w606,"2026-04-06T12:04:11+00:00 RO-MARTINA-2 65643235 3531392c 65636473 612d7368
2026-04-06T12:04:11+00:00 RO-MARTINA-2 61322d6e 69737470 3532312c 65636473
2026-04-06T12:04:11+00:00 RO-MARTINA-2 612d7368 61322d6e 69737470 3338342c
2026-04-06T12:04:11+00:00 RO-MARTINA-2 65636473 612d7368 61322d6e 69737470
2026-04-06T12:04:11+00:00 RO-MARTINA-2 3235362c 736b2d73 73682d65 64323535
2026-04-06T12:04:11+00:00 RO-MARTINA-2 3139406f 70656e73 73682e63 6f6d2c73
2026-04-06T12:04:11+00:00 RO-MARTINA-2 6b2d6563 6473612d 73686132 2d6e6973
2026-04-06T12:04:11+00:00 RO-MARTINA-2 74703235 36406f70 656e7373 682e636f
2026-04-06T12:04:11+00:00 RO-MARTINA-2 6d2c7273 612d7368 61322d35 31322c72
2026-04-06T12:04:11+00:00 RO-MARTINA-2 73612d73 6861322d 32353600 00006c63",NORMAL
w607,"2026-04-06T12:04:11+00:00 RO-MARTINA-2 68616368 6132302d 706f6c79 31333035
2026-04-06T12:04:11+00:00 RO-MARTINA-2 406f7065 6e737368 2e636f6d 2c616573
2026-04-06T12:04:11+00:00 RO-MARTINA-2 3235362d 67636d40 6f70656e 7373682e
2026-04-06T12:04:11+00:00 RO-MARTINA-2  
2026-04-06T12:04:11+00:00 RO-MARTINA-2 636f6d2c 61657331 32382d67 636d406f
2026-04-06T12:04:11+00:00 RO-MARTINA-2 70656e73 73682e63 6f6d2c61 65733235
2026-04-06T12:04:11+00:00 RO-MARTINA-2 362d6374 722c6165 73313932 2d637472
2026-04-06T12:04:11+00:00 RO-MARTINA-2 2c616573 3132382d 63747200 00006c63
2026-04-06T12:04:11+00:00 RO-MARTINA-2 68616368 6132302d 706f6c79 31333035
2026-04-06T12:04:11+00:00 RO-MARTINA-2 406f7065 6e737368 2e636f6d 2c616573",NORMAL
w608,"2026-04-06T12:04:11+00:00 RO-MARTINA-2 3235362d 67636d40 6f70656e 7373682e
2026-04-06T12:04:11+00:00 RO-MARTINA-2 636f6d2c 61657331 32382d67 636d406f
2026-04-06T12:04:11+00:00 RO-MARTINA-2 70656e73 73682e63 6f6d2c61 65733235
2026-04-06T12:04:11+00:00 RO-MARTINA-2 362d6374 722c6165 73313932 2d637472
2026-04-06T12:04:11+00:00 RO-MARTINA-2 2c616573 3132382d 63747200 00005768
2026-04-06T12:04:11+00:00 RO-MARTINA-2 6d61632d 73686132 2d323536 2d65746d
2026-04-06T12:04:11+00:00 RO-MARTINA-2 406f7065 6e737368 2e636f6d 2c686d61
2026-04-06T12:04:11+00:00 RO-MARTINA-2 632d7368 61322d35 31322d65 746d406f
2026-04-06T12:04:11+00:00 RO-MARTINA-2 70656e73 73682e63 6f6d2c68 6d61632d
2026-04-06T12:04:11+00:00 RO-MARTINA-2 73686132 2d323536 2c686d61 632d7368",NORMAL
w609,"2026-04-06T12:04:11+00:00 RO-MARTINA-2  
2026-04-06T12:04:11+00:00 RO-MARTINA-2 61322d35 31320000 0057686d 61632d73
2026-04-06T12:04:11+00:00 RO-MARTINA-2 6861322d 3235362d 65746d40 6f70656e
2026-04-06T12:04:11+00:00 RO-MARTINA-2 7373682e 636f6d2c 686d6163 2d736861
2026-04-06T12:04:11+00:00 RO-MARTINA-2 322d3531 322d6574 6d406f70 656e7373
2026-04-06T12:04:11+00:00 RO-MARTINA-2 682e636f 6d2c686d 61632d73 6861322d
2026-04-06T12:04:11+00:00 RO-MARTINA-2 3235362c 686d6163 2d736861 322d3531
2026-04-06T12:04:11+00:00 RO-MARTINA-2 32000000 156e6f6e 652c7a6c 6962406f
2026-04-06T12:04:11+00:00 RO-MARTINA-2 70656e73 73682e63 6f6d0000 00156e6f
2026-04-06T12:04:11+00:00 RO-MARTINA-2 6e652c7a 6c696240 6f70656e 7373682e",NORMAL
w610,"2026-04-06T12:04:11+00:00 RO-MARTINA-2 636f6d00 00000000 00000000 00000000
2026-04-06T12:04:11+00:00 RO-MARTINA-2 00000000 00000000
2026-04-06T12:04:11+00:00 RO-MARTINA-2 -------------------- 
2026-04-06T12:04:11+00:00 RO-MARTINA-2 packet process: kex init
2026-04-06T12:04:11+00:00 RO-MARTINA-2 host key algo: ssh-ed25519,ecdsa-sha2-nistp521,ecdsa-sha2-nistp384,ecdsa-sha2-nistp256,sk-ssh-ed25519@openssh.com,sk-ecdsa-sha2-nistp256@openssh.com,rsa-sha2-512,rsa-sha2-256
2026-04-06T12:04:11+00:00 RO-MARTINA-2 kex algo: curve25519-sha256,curve25519-sha256@libssh.org,ecdh-sha2-nistp256,ecdh-sha2-nistp384,ecdh-sha2-nistp521,diffie-hellman-group18-sha512,diffie-hellman-group16-sha512,diffie-hellman-group-exchange-sha256,diffie-hellman-group14-sha256,ext-info-c,kex-strict-c-v00@openssh.com
2026-04-06T12:04:11+00:00 RO-MARTINA-2 enc algo CS: chacha20-poly1305@openssh.com,aes256-gcm@openssh.com,aes128-gcm@openssh.com,aes256-ctr,aes192-ctr,aes128-ctr
2026-04-06T12:04:11+00:00 RO-MARTINA-2 mac algo CS: hmac-sha2-256-etm@openssh.com,hmac-sha2-512-etm@openssh.com,hmac-sha2-256,hmac-sha2-512
2026-04-06T12:04:11+00:00 RO-MARTINA-2 comp algo CS: none,zlib@openssh.com
2026-04-06T12:04:11+00:00 RO-MARTINA-2 packet follows: 0",NORMAL
w611,"2026-04-06T12:04:11+00:00 RO-MARTINA-2 ext info enabled
2026-04-06T12:04:11+00:00 RO-MARTINA-2 agreed on: curve25519-sha256,rsa-sha2-256,aes256-gcm@openssh.com,none,none,
2026-04-06T12:04:11+00:00 RO-MARTINA-2 ----- recieved ----- #1
2026-04-06T12:04:11+00:00 RO-MARTINA-2 => size:48 [0x30]
2026-04-06T12:04:11+00:00 RO-MARTINA-2 0000002c 061e0000 00207c8e e57ad70b
2026-04-06T12:04:11+00:00 RO-MARTINA-2 e4e69575 176a61c0 498ca20f 9dcff71f
2026-04-06T12:04:11+00:00 RO-MARTINA-2 9a4777b1 fe2a75e7 45730000 00000000
2026-04-06T12:04:11+00:00 RO-MARTINA-2 -------------------- 
2026-04-06T12:04:11+00:00 RO-MARTINA-2 packet process: kex dh gex req old
2026-04-06T12:04:11+00:00 RO-MARTINA-2 algorithm: rsa-sha2-256",NORMAL
w612,"2026-04-06T12:04:11+00:00 RO-MARTINA-2 packet create: hexdh gex group
2026-04-06T12:04:11+00:00 RO-MARTINA-2 ----- sending ----- #1
2026-04-06T12:04:11+00:00 RO-MARTINA-2 => size:608 [0x260]
2026-04-06T12:04:11+00:00 RO-MARTINA-2 0000025c 051f0000 01150000 00077373
2026-04-06T12:04:11+00:00 RO-MARTINA-2 682d7273 61000000 01030000 010100c6
2026-04-06T12:04:11+00:00 RO-MARTINA-2 d6e131c7 9d6ac0a9 552cb955 af158119
2026-04-06T12:04:11+00:00 RO-MARTINA-2 b22d9661 222ecc88 e269ad7d c21db953
2026-04-06T12:04:11+00:00 RO-MARTINA-2 6d917795 7e8ffafc 00cea9c8 9208bbc0
2026-04-06T12:04:11+00:00 RO-MARTINA-2 9ff2a7c6 fae3782b ead37c47 94d4e6f1
2026-04-06T12:04:11+00:00 RO-MARTINA-2 8bb7ee15 8610799e ea7cdeeb 0b594f93",NORMAL
w613,"2026-04-06T12:04:11+00:00 RO-MARTINA-2 90e6144e 15bd905c 7fba99e2 927ada9e
2026-04-06T12:04:11+00:00 RO-MARTINA-2 282d036c 4e63472f fd75bae8 da7f5003
2026-04-06T12:04:11+00:00 RO-MARTINA-2 9f2caa69 ac84e93f 58021d94 7845284f
2026-04-06T12:04:11+00:00 RO-MARTINA-2 87089c92 eb42fb73 398fab07 5134e1ff
2026-04-06T12:04:11+00:00 RO-MARTINA-2 f5c7789f d55ab904 1a1a1dd3 0ae8e6cf
2026-04-06T12:04:11+00:00 RO-MARTINA-2 e523675e 59297de2 6740246a a67cc221
2026-04-06T12:04:11+00:00 RO-MARTINA-2 2e356c8b ec455548 0509f65f 03fb235a
2026-04-06T12:04:11+00:00 RO-MARTINA-2 05b4282f 170fb6e2 4c7d7992 6e40ee83
2026-04-06T12:04:11+00:00 RO-MARTINA-2 7cab82af 87935977 7ad3cd83 03571dec
2026-04-06T12:04:11+00:00 RO-MARTINA-2  ",NORMAL
w614,"2026-04-06T12:04:11+00:00 RO-MARTINA-2 f775f289 d90a33bc 2d1bbbce 49ba4fca
2026-04-06T12:04:11+00:00 RO-MARTINA-2 106d357b 0f24286e 13a62c6c f001bd00
2026-04-06T12:04:11+00:00 RO-MARTINA-2 00002065 ac49a14a 095b1040 404bf872
2026-04-06T12:04:11+00:00 RO-MARTINA-2 eee86ac0 fa3e9625 06ea0f47 5dbae1c7
2026-04-06T12:04:11+00:00 RO-MARTINA-2 b6664c00 00011400 00000c72 73612d73
2026-04-06T12:04:11+00:00 RO-MARTINA-2 6861322d 32353600 00010043 045103e0
2026-04-06T12:04:11+00:00 RO-MARTINA-2 5e4b08cc e9dd1d24 11a6cc9e 24fd5983
2026-04-06T12:04:11+00:00 RO-MARTINA-2 294c829e 15f0b803 b18cffda 94e10119
2026-04-06T12:04:11+00:00 RO-MARTINA-2 a0c64fe2 c14cf774 c557fda8 7cb4d4e1
2026-04-06T12:04:11+00:00 RO-MARTINA-2 1b25c88c b698235b 9cb90084 b0a6e767",NORMAL
w615,"2026-04-06T12:04:11+00:00 RO-MARTINA-2 9f8dadc0 48575726 d28e5051 36184106
2026-04-06T12:04:11+00:00 RO-MARTINA-2 e513d94a 26f1a5dd 7fffe421 620f2dbb
2026-04-06T12:04:11+00:00 RO-MARTINA-2 4af5f552 40123536 036717d9 9137eef0
2026-04-06T12:04:11+00:00 RO-MARTINA-2 197c4528 08fef85e 5b65f1aa 4387936d
2026-04-06T12:04:11+00:00 RO-MARTINA-2 530e7848 1820ee37 ae17edef 2ee1a52c
2026-04-06T12:04:11+00:00 RO-MARTINA-2 32534f5e d2103a32 a3153066 2f399d87
2026-04-06T12:04:11+00:00 RO-MARTINA-2  
2026-04-06T12:04:11+00:00 RO-MARTINA-2 e8b1eb33 d580e727 cb98fcf3 8c88f849
2026-04-06T12:04:11+00:00 RO-MARTINA-2 1badd828 2f30ae6f 17007902 da6ea194
2026-04-06T12:04:11+00:00 RO-MARTINA-2 7f1791dc 2f1526ad f355f8b3 9f1c9300",NORMAL
w616,"2026-04-06T12:04:11+00:00 RO-MARTINA-2 1e094c8b 6ff6abc8 e0081928 d5d18fdc
2026-04-06T12:04:11+00:00 RO-MARTINA-2 7d4613b1 0219c7de dadf5a49 2eac9b2a
2026-04-06T12:04:11+00:00 RO-MARTINA-2 e274fc5e dad63e90 352f782a 1c5a5d9d
2026-04-06T12:04:11+00:00 RO-MARTINA-2 -------------------- 
2026-04-06T12:04:11+00:00 RO-MARTINA-2 packet create: kex new keys
2026-04-06T12:04:11+00:00 RO-MARTINA-2 ----- sending ----- #2
2026-04-06T12:04:11+00:00 RO-MARTINA-2 => size:16 [0x10]
2026-04-06T12:04:11+00:00 RO-MARTINA-2 0000000c 0a156d14 fb504557 df0ac134
2026-04-06T12:04:11+00:00 RO-MARTINA-2 -------------------- 
2026-04-06T12:04:12+00:00 RO-MARTINA-2 ----- recieved ----- #2",NORMAL
w617,"2026-04-06T12:04:12+00:00 RO-MARTINA-2 => size:16 [0x10]
2026-04-06T12:04:12+00:00 RO-MARTINA-2 0000000c 0a150000 00000000 00000000
2026-04-06T12:04:12+00:00 RO-MARTINA-2 -------------------- 
2026-04-06T12:04:12+00:00 RO-MARTINA-2 packet process: kex new keys
2026-04-06T12:04:12+00:00 RO-MARTINA-2 transport state: 3 --> 4
2026-04-06T12:04:12+00:00 RO-MARTINA-2 in enc key: 856c6c4c e7251e6a 6d296147 285e48df 7cf9e414 cdac770c ba10f6d8 4f2cada7
2026-04-06T12:04:12+00:00 RO-MARTINA-2 in enc iv: 799ef951 6dc6e152 a489e10c
2026-04-06T12:04:12+00:00 RO-MARTINA-2 out enc key: 2786813d e10d1a7f 779c3034 0e94ae4a 89f7e04e adc3c35b 8b430c64 f7d58ae8
2026-04-06T12:04:12+00:00 RO-MARTINA-2 out enc iv: 4e72ad26 4723e7bb d80d73f4
2026-04-06T12:04:12+00:00 RO-MARTINA-2 packet create: ext info",NORMAL
w618,"2026-04-06T12:04:12+00:00 RO-MARTINA-2 ----- sending ----- #3
2026-04-06T12:04:12+00:00 RO-MARTINA-2 => size:68 [0x44]
2026-04-06T12:04:12+00:00 RO-MARTINA-2 00000040 0f070000 00010000 000f7365
2026-04-06T12:04:12+00:00 RO-MARTINA-2 72766572 2d736967 2d616c67 73000000
2026-04-06T12:04:12+00:00 RO-MARTINA-2 14727361 2d736861 322d3235 362c7373
2026-04-06T12:04:12+00:00 RO-MARTINA-2 682d7273 619ff675 9e15d39c 367b4476
2026-04-06T12:04:12+00:00 RO-MARTINA-2 7ef6a965 
2026-04-06T12:04:12+00:00 RO-MARTINA-2 -------------------- 
2026-04-06T12:04:12+00:00 RO-MARTINA-2 ----- recieved ----- #3
2026-04-06T12:04:12+00:00 RO-MARTINA-2 => size:36 [0x24]",NORMAL
w619,"2026-04-06T12:04:12+00:00 RO-MARTINA-2 00000020 0e050000 000c7373 682d7573
2026-04-06T12:04:12+00:00 RO-MARTINA-2 65726175 7468d11d 98ad2ccd 4ad884e7
2026-04-06T12:04:12+00:00 RO-MARTINA-2 6ee2e4fb 
2026-04-06T12:04:12+00:00 RO-MARTINA-2 -------------------- 
2026-04-06T12:04:12+00:00 RO-MARTINA-2 packet process: service request
2026-04-06T12:04:12+00:00 RO-MARTINA-2 authorization service requested
2026-04-06T12:04:12+00:00 RO-MARTINA-2 packet create: service accept
2026-04-06T12:04:12+00:00 RO-MARTINA-2 ----- sending ----- #4
2026-04-06T12:04:12+00:00 RO-MARTINA-2 => size:36 [0x24]
2026-04-06T12:04:12+00:00 RO-MARTINA-2 00000020 0e060000 000c7373 682d7573",NORMAL
w620,"2026-04-06T12:04:12+00:00 RO-MARTINA-2 65726175 74687924 04021dbc 55863a9f
2026-04-06T12:04:12+00:00 RO-MARTINA-2 44fb3d04 
2026-04-06T12:04:12+00:00 RO-MARTINA-2 -------------------- 
2026-04-06T12:04:12+00:00 RO-MARTINA-2 ----- recieved ----- #4
2026-04-06T12:04:12+00:00 RO-MARTINA-2 => size:68 [0x44]
2026-04-06T12:04:12+00:00 RO-MARTINA-2 00000040 04320000 00067562 756e7475
2026-04-06T12:04:12+00:00 RO-MARTINA-2 0000000e 7373682d 636f6e6e 65637469
2026-04-06T12:04:12+00:00 RO-MARTINA-2 6f6e0000 00087061 7373776f 72640000
2026-04-06T12:04:12+00:00 RO-MARTINA-2 00000d75 62756e74 75313233 40313233
2026-04-06T12:04:12+00:00 RO-MARTINA-2 f0d7cd35 ",NORMAL
w621,"2026-04-06T12:04:12+00:00 RO-MARTINA-2 -------------------- 
2026-04-06T12:04:12+00:00 RO-MARTINA-2 packet process: userauth request
2026-04-06T12:04:12+00:00 RO-MARTINA-2 auth req: ubuntu ssh-connection password
2026-04-06T12:04:12+00:00 RO-MARTINA-2 login failure for user ubuntu from 152.32.174.67 via ssh
2026-04-06T12:04:12+00:00 RO-MARTINA-2 next auth methods: password
2026-04-06T12:04:12+00:00 RO-MARTINA-2 packet create: userauth failure
2026-04-06T12:04:12+00:00 RO-MARTINA-2 ----- sending ----- #5
2026-04-06T12:04:12+00:00 RO-MARTINA-2 => size:36 [0x24]
2026-04-06T12:04:12+00:00 RO-MARTINA-2 00000020 11330000 00087061 7373776f
2026-04-06T12:04:12+00:00 RO-MARTINA-2 726400d8 c3dbd9b2 d3ff512c 3d32089e",NORMAL
